	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
clec-205	462.113407788741	-0.437737104008931	0.231033699704055	-1.89468940924919	0.0581335616562611	0.200874471984314
dhs-13	101.298463009502	-0.185470509511174	0.247951070763927	-0.748012537069297	0.454452595496822	0.697611474295375
F36H9.4	237.225095207421	-0.0926826119921622	0.344375221191986	-0.269132638728651	0.787827614650909	0.908329229734638
F36H9.5	6.37482719329008	0.503906579474405	0.469782119112084	1.07263890849405	0.283433160351127	0.537255451677301
hsp-16.2	562.642805032425	0.495845995798834	0.301573335004595	1.64419707661249	0.100135500621938	0.285840835614707
hsp-16.41	1486.2718385474	0.882961626177689	0.355735707544186	2.48207196368674	0.0130620892765611	0.0726994451388992
srt-42	13.132259819535	0.123603766048976	0.491798839758933	0.251329926092472	0.801559039858288	0.915283602761887
Y46H3A.4	211.065563457416	0.424946594267955	0.327313705381362	1.29828536746678	0.194189292658794	0.431569790121976
Y46H3A.5	330.643778434879	0.971678415547665	0.611499648978298	1.58900895065297	0.112058371961617	0.307484129166104
mrpl-39	26.7902346409238	1.46581951470107	0.375255980263963	3.90618562206517	9.37644948141856e-05	0.00193169801866197
Y32G9B.1	11.6807972561562	0.91773834466524	0.385428414454582	2.38108637102931	0.0172616641357135	0.0876817929722734
T10B5.8	563.236607687615	-0.858979843669986	0.321215298787115	-2.67415607822364	0.00749175753170255	0.0496505373022346
T10B5.7	3758.95132698813	-0.334233808306411	0.223757557112453	-1.49373193298869	0.135245698606174	0.345577654874445
T10B5.4	138.153987316053	-0.180330357933111	0.114488889921523	-1.5750904568707	0.115235566508268	0.312635422043155
cct-7	479.429337625041	0.483003914309571	0.174571348338012	2.76679947143651	0.00566095644031846	0.0409409870669745
oig-6	33.8298040593579	0.499575455884381	0.292090958618575	1.71034207373994	0.0872026358631669	0.26216559886537
nphp-2	11.6035413192876	-0.491439439738275	0.411799953785855	-1.19339362527912	0.232715250397944	0.481733610811757
srp-3	21.111039900456	-0.539042908114766	0.439539452179571	-1.22638117111395	0.220055268228329	0.465487478235798
T06A1.1	13.1806621261332	0.40593500177338	0.359277820830674	1.12986379408234	0.258533622134683	0.511331941120078
T06A1.5	874.354596174466	-0.334019389006924	0.184716910542472	-1.80827726073365	0.0705633591271863	0.228838588928617
T08B1.4	203.702506817811	-0.00470947629193133	0.164022706393887	-0.0287123435253038	0.977094011717641	0.991766244889964
T08B1.1	618.280112612498	-0.110772019660903	0.122989160608191	-0.900664896915521	0.367766518044382	0.620404848978782
tnt-4	94.3314856581257	0.482587544227822	0.47559554217473	1.01470157188842	0.310248104618512	0.563502967679075
alh-5	66.5793653424332	-0.383679597399438	0.231901275219956	-1.65449541851601	0.09802689343334	0.281922728556063
clec-206	5.70864085841001	2.21470350205139	0.774282699312571	2.86032931385096	0.00423201296425397	0.0334613746760815
F59A7.11	8.55016491081915	-2.26482004236143	0.548197373917848	-4.13139527862975	3.60567946992077e-05	0.000927610375072651
F59A7.2	345.360869532626	-0.522928830336659	0.233989938349214	-2.2348346857386	0.0254282037811741	0.114487803006052
F59A7.5	245.559393671131	0.0592708375845157	0.213637930457553	0.277435928430753	0.781445397037233	0.905513534583649
comt-4	1211.30670070544	-1.8060416695866	0.328776784407709	-5.49321532187921	3.94681092137108e-08	3.11587164494807e-06
comt-5	14.086440205982	0.735264301298991	0.384723653464249	1.91114919677616	0.0559854104139918	0.195873178112822
comt-3	845.041416202664	0.215589010816025	0.196736138399028	1.09582821219536	0.273153959704368	0.526553262117908
nhr-86	221.594482155566	0.0350846442496532	0.134968538244997	0.259946834320507	0.794904784116689	0.91139514021285
Y40B10A.9	120.375627235511	0.0379939529140285	0.238035482697699	0.159614661156547	0.873184629125085	0.948092407694339
F22F7.4	38.0018429559241	0.425271481542886	0.401384116006898	1.0595124833878	0.28936644708515	0.544114144682659
ckb-4	386.482206668048	-0.337734204499728	0.158043412840225	-2.13697109186805	0.0326003429426545	0.136058412717083
F22F7.2	175.665414359187	-0.196032380221857	0.141270998025284	-1.38763357633229	0.165248651821865	0.390167351637133
F22F7.1	1059.08566088675	-0.331219528452845	0.176175543202738	-1.88005396453745	0.0601007236234194	0.205068189941736
F22F7.7	84.5026170515696	0.4013342204946	0.220881842389304	1.81696338709114	0.0692227196867956	0.226121720467732
srbc-20	8.76955987122227	-0.0623492801727826	0.44601047370832	-0.139793309458373	0.888823299666394	0.955332629926195
C45H4.14	2.83603319882604	1.84550429663962	0.897655560733344	2.05591585165687	0.0397906279094389	0.154879440662182
sru-46	7.03810458710264	-0.0968339616070432	0.480250244842514	-0.201632300341247	0.840204191799415	0.935255973371774
cyp-33C1	4.2196220999507	-0.673734300187459	0.680890541864152	-0.989489879449492	0.322423519062156	0.575950671762888
cyp-33C2	98.9406307299543	-1.33043906866174	0.236571805766038	-5.62382767614118	1.86771971188577e-08	1.5963601041589e-06
cyp-32B1	1375.72864258662	-1.28216698465413	0.286703588679204	-4.47209953164821	7.74553593445564e-06	0.000278140043868543
Y5H2B.1	12.4243982350681	-0.375226759452633	0.344552644311487	-1.08902591707703	0.27614245688859	0.530296696166294
nhr-133	530.45542684085	-0.462908381495752	0.21478851121221	-2.15518222498596	0.0311475773056432	0.131965688035626
nhr-184	44.7485808150899	-0.0247357434854899	0.197382664359575	-0.125318723231075	0.900271230037222	0.961113590184133
nhr-56	143.549996569775	-0.102414589071793	0.178720766544234	-0.573042467599561	0.566615940078379	0.782159910877015
nhr-128	45.3781001931648	0.0658203441028291	0.209990846995686	0.313443871694947	0.753943457439603	0.890812662725965
nhr-103	60.4506342783403	-0.139192305789608	0.184436029421565	-0.754691511339453	0.450434101000049	0.695074525894137
nhr-18	139.221831945953	-0.0326845599954788	0.141747174711901	-0.230583502365459	0.817638385468577	0.924062096940175
nhr-126	16.2312582853716	-0.123277713604953	0.31247559926366	-0.394519488547116	0.693197541762822	0.8590282745034
nhr-134	360.916615651633	-0.109335330108864	0.193925415110251	-0.563800933707963	0.572889616294187	0.786829271144021
nhr-96	76.8033129231742	-0.0550279173189738	0.174494264996061	-0.31535659535983	0.752490918547437	0.889721263920349
cyp-33C4	293.995580929326	0.268614498530885	0.192821287658345	1.39307491300875	0.163597138423093	0.387344689920244
F41B5.11	24.411124498028	-0.355402850814336	0.316708172063116	-1.12217770857996	0.261786888597676	0.514910612757163
cyp-33C3	153.530063975048	-0.351492128728809	0.249179072885574	-1.41060051575927	0.158362439469721	0.379468106810902
cyp-33C5	83.8751277066006	-0.259844506805426	0.156137867268795	-1.6641991552126	0.0960726368528954	0.278626811646844
cyp-33C6	24.1868033540919	-0.522543618896385	0.26370579996382	-1.98154010631574	0.0475307363193318	0.175299252874579
cyp-33C7	484.667483434147	-0.316054892283557	0.15129221017443	-2.08903612366537	0.0367044715331105	0.147460012812868
str-253	14.9732990068107	-0.632927274385951	0.442723242017143	-1.42962287568685	0.152825286372017	0.370752782467604
F41B5.1	9.60328196839471	0.226169393628669	0.337976358334242	0.669187024629097	0.503376182189829	0.733260150883749
nhr-182	134.054486869496	-0.194415828442681	0.161500071642951	-1.2038126451888	0.228662001089614	0.476829480227442
nhr-183	253.96877181543	-0.29743813142432	0.143863957421619	-2.06749582560575	0.0386874571417147	0.152524123611648
nhr-275	18.8272646859547	1.29619508867446	0.325707750655398	3.97962617121092	6.9023720028946e-05	0.00154521313829709
nhr-59	73.3211356929025	-0.140794983062783	0.185043310024742	-0.760875835197486	0.446731233196903	0.691838037394784
nhr-228	449.767286774202	-0.300204161818791	0.208491069685701	-1.43988978650907	0.149898583136286	0.366923348353958
nhr-227	26.7678175705029	-0.0816807782842235	0.252479247035055	-0.323514820498822	0.746305385356516	0.886559757750936
nhr-225	28.3301960721727	-0.241055441005106	0.251278589231183	-0.959315482240821	0.33739983816767	0.589922083910404
nhr-115	198.991670458535	-0.51334191927003	0.268391264257009	-1.91266254768433	0.0557912667377301	0.195524663030025
nhr-226	176.070371353831	-0.210133837710922	0.209660665367974	-1.00225684842752	0.316219557808772	0.569944696210931
irld-15	5.57634274402979	-0.214534242763153	0.523909126971398	-0.409487507887728	0.68218193244596	0.855165126483365
Y19D10B.4	18.684655878481	1.13552591138323	0.507550718616679	2.23726589231927	0.0252689670240388	0.113969322705019
Y19D10B.1	4.92417571091259	-0.0041803624062955	0.551858970437972	-0.00757505563962807	0.993956037859877	0.997813568240739
pud-1.2	193.898899366013	1.94151163768253	0.39401134189001	4.92755266477713	8.32659840778359e-07	4.16008119484531e-05
pud-2.2	198.27201762881	2.46442657188334	0.365135577004853	6.74934661831263	1.48512413676517e-11	3.07183076448509e-09
pud-3	3474.63489057763	3.11739847105527	0.323325971732373	9.64165808998368	5.33196648838012e-22	6.8928996778534e-19
pud-4	1131.6395064808	2.85546585466804	0.236568732929629	12.0703434444037	1.51500695378661e-33	7.83410095803055e-30
pud-2.1	125.513046336036	2.33768162042623	0.343448631559775	6.80649566082017	1.00004745314789e-11	2.20052994903308e-09
pud-1.1	244.662402464207	1.65467073759068	0.404711700352669	4.08851717444488	4.34139409578609e-05	0.0010573577268222
irld-30	11.2555941361404	0.496365702303897	0.439408344003394	1.12962284189138	0.258635181875195	0.511337230157383
srbc-15	16.7855287647414	-0.357405159459594	0.474726971086601	-0.75286465953584	0.451531246762056	0.696280454435925
irld-53	20.6771452999302	-0.361682905428559	0.337098722695014	-1.07292873297472	0.283303093106175	0.5372058285486
clec-209	2.83729668032174	0	0.635555787642044	0	1	1
F56A4.3	605.205700042861	-0.776959255984308	0.255693178097623	-3.03863897255666	0.00237649464714695	0.0217785240299226
gst-10	2833.13970761124	-0.773402215035744	0.223648160926028	-3.45812016442894	0.000543958706392646	0.00733457749871283
Y45G12C.1	175.820228139027	0.229371459483167	0.204600212070383	1.12107146499077	0.262257443765093	0.515355890020131
C29G2.6	319.866945197812	0.445193605889104	0.16492372615214	2.69939090193984	0.00694665279204407	0.0473893688491555
