	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C29F7.1	307.794862103809	0.615107690864472	0.257257500708145	2.39101946171164	0.0168016622277218	0.365816401598103
C29F7.3	479.958777927629	-0.106894148498145	0.171079385040671	-0.624821912194346	0.532087947535426	0.866922230131189
fkh-3	1.32418009179606	-0.369768516939749	0.858421872804823	-0.430753838705858	0.666647367329694	0.914354991600439
jmjd-3.3	27.6366219999277	0.741403452505811	0.284318253690913	2.60765337040866	0.00911652199045774	0.28081659015582
F02D10.6	4.75328394420943	-0.977500157416846	0.828136665405277	-1.18036092139269	0.23785669756878	0.711986676195752
flr-1	412.440197024582	-0.0426953942017579	0.207484622380771	-0.205776185781152	0.836965744093135	0.958726009239315
col-183	1875.98134062855	-2.09602473607665	0.420676448919372	-4.98251029136738	6.27646513999992e-07	0.000381830602811054
col-184	78183.0958141971	-0.0829008926844283	0.255772953976909	-0.324119072776993	0.745847887721154	0.93827500970833
tre-4	268.840124017045	-0.273279140060557	0.158591226995719	-1.72316681847687	0.0848583623181115	0.570444863542163
efn-3	18.43842989084	-1.30909623041576	0.463511460181449	-2.82430175491948	0.00473837509249493	0.209671992729901
sad-1	63.9568947175251	-0.414733100295435	0.282398032723202	-1.46861186069927	0.141938095973685	0.624648420663764
H06A10.1	29.9980299260227	0.735053395056522	0.377620569179667	1.94653960893426	0.051589954858337	0.516121543311432
cdk-4	41.9162203201477	-0.309553193960182	0.20796215528792	-1.48850733697971	0.136617148685198	0.621456972363864
F18H3.1	44.1328216684136	-0.0781405964883791	0.222588381722204	-0.351054245885576	0.725547652562909	0.934214868377192
pab-2	9321.78691806948	-0.265634795179768	0.183923116400219	-1.44427084739987	0.148662802829345	0.636537851412812
F18H3.4	289.797361231408	-0.0846855576655858	0.153703599580413	-0.550966652028736	0.581656535151033	0.886051553801478
acr-12	49.8822910075418	0.204952722892976	0.277635549921214	0.738207779771489	0.460388196020553	0.837413252862355
R01E6.5	7.83278546924752	-0.161360814155926	0.413589734796703	-0.390147048101282	0.696427814538411	0.92321802751705
cah-4	1222.63192448985	-0.197866759628228	0.0974919289161885	-2.02957067141762	0.0424001986137588	0.492146862024123
odr-1	10.9336786516677	-0.513665255599246	0.521846261714462	-0.984322957323985	0.324956745233059	0.76401200351085
glb-20	34.9755318733984	0.663686947053979	0.33317774530494	1.99199063084643	0.0463720858777576	0.501128643832569
R01E6.2	9.93288813347349	0.347544703089218	0.598786372213028	0.580415185143147	0.561634667307113	0.8796646568666
R01E6.7	7.02094762149656	0.247512416772404	0.509853711780688	0.485457712777956	0.627351702232315	0.903387534189209
unc-84	333.313687132755	-0.557858026088261	0.241003867077527	-2.31472645170796	0.0206279072014794	0.401823289201739
F54B11.5	194.809311237571	-0.138742865574279	0.216551041501859	-0.640693596355145	0.521721775486889	0.864364086805573
bra-1	29.2010402269209	-0.0609040011917589	0.292214537094281	-0.20842221539481	0.834899311808716	0.957800210483523
F54B11.8	16.717911574056	0.108113147465737	0.484465312761589	0.223159728091701	0.823411193913859	0.955488958731011
Y12A6A.1	340.926592046006	-0.0260300323851968	0.177567108516325	-0.146592646592563	0.883453558146582	0.969992996999049
twk-20	10.3203356224555	0.0381397834887048	0.424331134558395	0.0898821236117807	0.928380886937272	0.980265670981473
acr-9	12.0703661881351	0.333867708777763	0.492428660511105	0.678002187019807	0.497770306545384	0.854493680830122
C40C9.3	11.974596905963	0.155933251977017	0.885545656370117	0.176087196470697	0.860225439495376	0.964446209292581
C04A11.1	17.8167291021376	0.311568830849998	0.295713047666748	1.05361881495712	0.292057471535159	0.74523502517981
C04A11.2	8.70346808650904	-0.753251159660521	0.583525655128999	-1.2908621121277	0.196751495315455	0.675117440130203
gck-4	188.595961250421	-0.561709957560834	0.223920632700477	-2.50852255456153	0.0121237228047516	0.320674018533866
adm-2	209.829214748619	0.153477686951954	0.243265860487024	0.630905161310707	0.528102536907727	0.865775109031756
K02D3.1	31.3175003049289	-0.812358962122762	0.363504131235611	-2.23479980643251	0.025430494574734	0.423741820758881
K11E4.1	172.960741444354	-0.158461065575802	0.248008449140093	-0.638934141660197	0.522865776302964	0.864364086805573
K11E4.2	264.469406031419	0.24859290126714	0.290755491318937	0.85498953137381	0.392556943258771	0.798024043322415
poml-1	13.9969533143551	-0.44112408385072	0.449521334892482	-0.981319571753431	0.326435174164913	0.76401200351085
pix-1	33.6100943094357	-0.448439493396506	0.353854107607729	-1.26730051666839	0.205047855861537	0.684102165406968
nhr-71	133.500447033253	-0.0709007653628157	0.247955501398048	-0.285941489352145	0.774922935875808	0.94457785762143
aakb-1	312.135446217589	-0.153092991665671	0.136473538645827	-1.12177784195201	0.261956909714573	0.727681536467395
