	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C09D4.3	25.7622559413234	-0.806305451408577	0.442873381825826	-1.82062296922077	0.068664188827725	0.1783617258016
C09D4.2	396.718908583998	0.19290306326209	0.166263636404419	1.16022401189924	0.245957613125742	0.427675310400284
C09D4.1	135.669572552637	0.50798418546634	0.287270372511616	1.76831387457403	0.0770084456705383	0.193893813742665
mrpl-24	236.563725559994	0.702769634879837	0.176832459414176	3.97421173243886	7.06127266925453e-05	0.000726441926097744
F59A3.4	590.21436575366	0.0595681356585052	0.102104278528614	0.583404892693225	0.559620764916633	0.727166247076099
rpa-4	41.3418038100123	0.246254350311812	0.271516411555506	0.906959358003562	0.364428289739935	0.553202535473034
F59A3.2	396.709461465654	0.0117549809831479	0.133532996692328	0.0880305338330151	0.929852407851376	0.971246414323795
F59A3.12	413.518484372571	0.125508845829684	0.115512865226058	1.08653564764466	0.277242078454772	0.463108367806723
F59A3.13	5.21426066815866	-1.01356463184955	0.460656834162498	-2.20025962209433	0.0277884803104781	0.0904823154415636
cpd-1	422.467462863684	-1.01791609655739	0.155722468689172	-6.53673233622561	6.28774299763363e-11	3.05204020074141e-09
pup-3	83.233281259781	0.619623703153156	0.212485448232751	2.91607593981888	0.00354464213651537	0.0184277034148987
tom-1	136.89807092632	-0.456730291339708	0.170254083506421	-2.68263927615271	0.00730437299097484	0.0330901316558417
ostd-1	589.878057465363	0.389731966610049	0.13276643003957	2.93547070968085	0.00333042051920903	0.0175435564851251
M01A10.1	3693.34692881797	0.163899710081031	0.148202006841193	1.10592098969793	0.268760718927943	0.453934424794445
pqn-52	1060.53100738124	-0.24959860095474	0.0824476069688263	-3.02736016400226	0.00246699826353981	0.0137406744765378
cey-3	3663.47411511294	0.699784567479982	0.178273045829358	3.92535261976627	8.66027807896988e-05	0.000873660852592678
M01E11.3	625.164333848373	-0.251392680925254	0.134284071277537	-1.87209606123483	0.0611933148311698	0.163952119118034
klp-15	5683.71244402854	-0.282694125010499	0.139790267671796	-2.02227329354727	0.0431481260497495	0.126497982659342
M01E11.2	641.787979397406	-0.0505590245228097	0.134905432434076	-0.37477382200688	0.707828684664595	0.834494630739288
M01E11.1	249.673874030571	0.0904120517620976	0.150611065744288	0.600301520444731	0.548305305618162	0.717178668567139
tag-163	416.208565216112	-0.339329925243188	0.129611595605862	-2.61805221714161	0.00884332715366013	0.0382930705228232
ubl-5	36.6021534570169	0.669739668920793	0.312855079741388	2.14073451987551	0.0322954530756898	0.101778954639473
vha-10	612.287561969691	0.0407591473127792	0.117582145538843	0.346644017473847	0.728858772757096	0.849137913375142
trpp-8	843.960216119777	-0.307922818658866	0.124211969957943	-2.47901082933573	0.0131747306041668	0.0514069253546562
F46F11.6	1442.52862783267	-0.358925404549705	0.0874136027564981	-4.10605893398009	4.02466838934577e-05	0.000448331553623888
cey-2	6153.36737938679	0.376266734088846	0.12215425145138	3.08025901365053	0.00206820648253952	0.0119813171443021
F46F11.7	218.061632860661	-0.448169131057779	0.208869708947493	-2.14568753562271	0.0318979162879502	0.100863682016408
F46F11.10	132.76414549568	0.272304642823733	0.188155419782952	1.44723252265522	0.147831810611265	0.302670579052633
F46F11.8	4644.28965508949	-0.0970882011527095	0.105607163437071	-0.919333480730804	0.357921170723721	0.546850896319369
F46F11.1	1046.13257584525	-0.257492598111826	0.141685859029532	-1.81734860398564	0.0691637521396888	0.179287575513508
col-53	10.1577415174344	0.200239546476589	0.41341818198432	0.484351088564808	0.628136724340223	0.780389441303739
F55F8.2	999.341875449205	0.0107995501859971	0.0970206978272578	0.111311817249814	0.911369084831564	0.961754824299279
F55F8.3	1149.23571283708	0.208455880732722	0.117171042607509	1.77907336227256	0.0752277352192847	0.190599890220431
cir-1	995.763956125457	0.0221325171870766	0.0919709590122023	0.24064680226005	0.809828872950514	0.901688655413851
tag-345	448.756078067522	-0.0604535250170621	0.143588379398056	-0.421019620602255	0.673740754599661	0.811718539638367
mff-2	68.7454396317719	-0.185806023498726	0.225485998490003	-0.824024661145262	0.409925545606404	0.597484511080435
F55F8.7	3.3069583386034	0.0759918331864161	0.363823037536771	0.208870317011566	0.834549476661013	0.91692683243908
ptr-10	35.9861043203856	0.644003946611699	0.399391202164057	1.61246402805629	0.106861001606942	0.241158595254523
F55F8.9	405.055054536427	0.293617828694143	0.153677754754814	1.9106072258968	0.0560550750756191	0.154402873526349
T19B4.5	47.5195211442522	-0.180120810327028	0.234728476099171	-0.767358154921643	0.442868600657135	0.627749019998196
dnj-21	75.5481819368603	0.240136880235386	0.241694387615081	0.993555881065075	0.32043913228657	0.508847975665857
T19B4.3	232.661574588707	-0.0292761378495391	0.169709986729401	-0.17250686546938	0.863039064408206	0.931587162584716
unc-40	2581.00618338747	-0.440738817544745	0.184001224255703	-2.3953037232636	0.0166066027469394	0.0609426510263753
npp-7	844.860422002213	-0.0210141838184269	0.216997632069791	-0.0968406135034151	0.922852970577516	0.967728152146059
